Rep,Bloc,Trt,Strain,initial_mean,final_mean,final_growth,Time,Growth
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,0,0
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,1,102.0888888888889
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,10,282.42222222222216
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,11,343.0888888888889
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,12,354.75555555555553
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,13,410.0888888888889
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,14,425.3111111111111
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,2,155.64444444444445
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,3,177.86666666666667
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,4,218.86666666666667
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,5,222.2
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,6,245.75555555555553
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,7,266.53333333333336
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,8,268.3111111111111
AllB1,B1,B,All,252.8,678.1111111111111,425.3111111111111,9,286.8666666666666
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,0,0
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,1,55.5
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,10,294.1
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,11,355.2111111111111
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,12,365.76666666666665
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,13,439.2111111111111
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,14,447.2111111111111
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,2,112.5
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,3,127.80000000000001
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,4,173.98888888888894
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,5,208.54444444444448
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,6,200.7666666666667
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,7,216.43333333333334
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,8,209.2111111111111
AllB10,B10,B,All,275.9,723.1111111111111,447.2111111111111,9,233.98888888888894
AllB2,B2,B,All,260.1,666.25,406.15,0,0
AllB2,B2,B,All,260.1,666.25,406.15,1,13.233333333333292
AllB2,B2,B,All,260.1,666.25,406.15,10,266.9
AllB2,B2,B,All,260.1,666.25,406.15,11,304.12222222222215
AllB2,B2,B,All,260.1,666.25,406.15,12,331.15
AllB2,B2,B,All,260.1,666.25,406.15,13,365.275
AllB2,B2,B,All,260.1,666.25,406.15,14,406.15
AllB2,B2,B,All,260.1,666.25,406.15,2,138.67777777777775
AllB2,B2,B,All,260.1,666.25,406.15,3,167.1222222222222
AllB2,B2,B,All,260.1,666.25,406.15,4,182.01111111111106
AllB2,B2,B,All,260.1,666.25,406.15,5,203.7888888888889
AllB2,B2,B,All,260.1,666.25,406.15,6,247.1222222222222
AllB2,B2,B,All,260.1,666.25,406.15,7,258.12222222222215
AllB2,B2,B,All,260.1,666.25,406.15,8,258.5666666666666
AllB2,B2,B,All,260.1,666.25,406.15,9,262.6777777777778
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,0,0
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,1,31.399999999999977
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,10,227.62222222222215
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,11,248.1777777777778
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,12,267.73333333333335
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,13,310.4
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,14,292.73333333333335
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,2,107.5
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,3,112.28888888888889
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,4,137.2888888888889
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,5,157.7333333333333
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,6,165.17777777777775
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,7,200.39999999999998
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,8,232.2888888888889
AllB3,B3,B,All,330.6,623.3333333333334,292.73333333333335,9,234.95555555555552
AllB4,B4,B,All,374.4,692,317.6,0,0
AllB4,B4,B,All,374.4,692,317.6,1,-24.73333333333329
AllB4,B4,B,All,374.4,692,317.6,10,213.9333333333334
AllB4,B4,B,All,374.4,692,317.6,11,214.37777777777785
AllB4,B4,B,All,374.4,692,317.6,12,249.9333333333334
AllB4,B4,B,All,374.4,692,317.6,13,272.6
AllB4,B4,B,All,374.4,692,317.6,14,317.6
AllB4,B4,B,All,374.4,692,317.6,2,74.15555555555557
AllB4,B4,B,All,374.4,692,317.6,3,111.15555555555557
AllB4,B4,B,All,374.4,692,317.6,4,153.37777777777785
AllB4,B4,B,All,374.4,692,317.6,5,147.48888888888894
AllB4,B4,B,All,374.4,692,317.6,6,144.7111111111111
AllB4,B4,B,All,374.4,692,317.6,7,178.7111111111111
AllB4,B4,B,All,374.4,692,317.6,8,191.48888888888894
AllB4,B4,B,All,374.4,692,317.6,9,180.60000000000002
AllB5,B5,B,All,334.3,646.3,311.99999999999994,0,0
AllB5,B5,B,All,334.3,646.3,311.99999999999994,1,15.199999999999989
AllB5,B5,B,All,334.3,646.3,311.99999999999994,10,211.99999999999994
AllB5,B5,B,All,334.3,646.3,311.99999999999994,11,254.59999999999997
AllB5,B5,B,All,334.3,646.3,311.99999999999994,12,263.7
AllB5,B5,B,All,334.3,646.3,311.99999999999994,13,291.90000000000003
AllB5,B5,B,All,334.3,646.3,311.99999999999994,14,311.99999999999994
AllB5,B5,B,All,334.3,646.3,311.99999999999994,2,161.8
AllB5,B5,B,All,334.3,646.3,311.99999999999994,3,88.80000000000001
AllB5,B5,B,All,334.3,646.3,311.99999999999994,4,130.5
AllB5,B5,B,All,334.3,646.3,311.99999999999994,5,139.59999999999997
AllB5,B5,B,All,334.3,646.3,311.99999999999994,6,143.39999999999998
AllB5,B5,B,All,334.3,646.3,311.99999999999994,7,169.39999999999998
AllB5,B5,B,All,334.3,646.3,311.99999999999994,8,173.3
AllB5,B5,B,All,334.3,646.3,311.99999999999994,9,198.09999999999997
AllB6,B6,B,All,269.8,569.375,299.575,0,0
AllB6,B6,B,All,269.8,569.375,299.575,1,19.644444444444446
AllB6,B6,B,All,269.8,569.375,299.575,10,230.825
AllB6,B6,B,All,269.8,569.375,299.575,11,226.825
AllB6,B6,B,All,269.8,569.375,299.575,12,247.95
AllB6,B6,B,All,269.8,569.375,299.575,13,296.075
AllB6,B6,B,All,269.8,569.375,299.575,14,299.575
AllB6,B6,B,All,269.8,569.375,299.575,2,70.97777777777776
AllB6,B6,B,All,269.8,569.375,299.575,3,81.5333333333333
AllB6,B6,B,All,269.8,569.375,299.575,4,108.42222222222222
AllB6,B6,B,All,269.8,569.375,299.575,5,124.86666666666667
AllB6,B6,B,All,269.8,569.375,299.575,6,152.825
AllB6,B6,B,All,269.8,569.375,299.575,7,181.45
AllB6,B6,B,All,269.8,569.375,299.575,8,183.45
AllB6,B6,B,All,269.8,569.375,299.575,9,186.825
AllB7,B7,B,All,243.4,577,333.6,0,0
AllB7,B7,B,All,243.4,577,333.6,1,110.6
AllB7,B7,B,All,243.4,577,333.6,10,282.6
AllB7,B7,B,All,243.4,577,333.6,11,287.15555555555557
AllB7,B7,B,All,243.4,577,333.6,12,350.26666666666665
AllB7,B7,B,All,243.4,577,333.6,13,329.1
AllB7,B7,B,All,243.4,577,333.6,14,333.6
AllB7,B7,B,All,243.4,577,333.6,2,155.20000000000002
AllB7,B7,B,All,243.4,577,333.6,3,144.29999999999998
AllB7,B7,B,All,243.4,577,333.6,4,167.4
AllB7,B7,B,All,243.4,577,333.6,5,210.29999999999998
AllB7,B7,B,All,243.4,577,333.6,6,182.9
AllB7,B7,B,All,243.4,577,333.6,7,225.20000000000002
AllB7,B7,B,All,243.4,577,333.6,8,218.9
AllB7,B7,B,All,243.4,577,333.6,9,232.4
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,0,0
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,1,55.811111111111074
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,10,199.41428571428565
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,11,269.3666666666666
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,12,285.03333333333336
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,13,301.53333333333336
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,14,320.03333333333336
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,2,75.82499999999999
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,3,81.69999999999999
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,4,87.94999999999999
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,5,104.44999999999999
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,6,122.94999999999999
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,7,138.7
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,8,148.2
AllB8,B8,B,All,323.3,643.3333333333334,320.03333333333336,9,160.7
AllB9,B9,B,All,316.1,582.5,266.4,0,0
AllB9,B9,B,All,316.1,582.5,266.4,1,-27.900000000000034
AllB9,B9,B,All,316.1,582.5,266.4,10,155.1222222222222
AllB9,B9,B,All,316.1,582.5,266.4,11,171.7888888888889
AllB9,B9,B,All,316.1,582.5,266.4,12,163.89999999999998
AllB9,B9,B,All,316.1,582.5,266.4,13,203.27499999999998
AllB9,B9,B,All,316.1,582.5,266.4,14,266.4
AllB9,B9,B,All,316.1,582.5,266.4,2,25.69999999999999
AllB9,B9,B,All,316.1,582.5,266.4,3,20.799999999999955
AllB9,B9,B,All,316.1,582.5,266.4,4,28.799999999999955
AllB9,B9,B,All,316.1,582.5,266.4,5,40.099999999999966
AllB9,B9,B,All,316.1,582.5,266.4,6,43.39999999999998
AllB9,B9,B,All,316.1,582.5,266.4,7,62.599999999999966
AllB9,B9,B,All,316.1,582.5,266.4,8,85.59999999999997
AllB9,B9,B,All,316.1,582.5,266.4,9,94.29999999999995
AllC1,B1,C,All,308,719.1,411.1,0,0
AllC1,B1,C,All,308,719.1,411.1,1,-2.8000000000000114
AllC1,B1,C,All,308,719.1,411.1,10,296.20000000000005
AllC1,B1,C,All,308,719.1,411.1,11,327
AllC1,B1,C,All,308,719.1,411.1,12,366.1
AllC1,B1,C,All,308,719.1,411.1,13,404.70000000000005
AllC1,B1,C,All,308,719.1,411.1,14,411.1
AllC1,B1,C,All,308,719.1,411.1,2,78.60000000000002
AllC1,B1,C,All,308,719.1,411.1,3,101.60000000000002
AllC1,B1,C,All,308,719.1,411.1,4,161.60000000000002
AllC1,B1,C,All,308,719.1,411.1,5,168.89999999999998
AllC1,B1,C,All,308,719.1,411.1,6,151.10000000000002
AllC1,B1,C,All,308,719.1,411.1,7,223.29999999999995
AllC1,B1,C,All,308,719.1,411.1,8,229.60000000000002
AllC1,B1,C,All,308,719.1,411.1,9,241.39999999999998
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,0,0
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,1,112
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,10,354.1111111111111
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,11,425.1111111111111
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,12,511.1111111111111
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,13,472.77777777777783
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,14,485.1111111111111
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,2,200.89999999999998
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,3,232.10000000000002
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,4,254.2
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,5,265.5
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,6,275.20000000000005
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,7,269.1
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,8,318
AllC10,B10,C,All,246,731.1111111111111,485.1111111111111,9,334.33333333333337
AllC2,B2,C,All,299.2,751.6,452.40000000000003,0,0
AllC2,B2,C,All,299.2,751.6,452.40000000000003,1,20.5
AllC2,B2,C,All,299.2,751.6,452.40000000000003,10,303.09999999999997
AllC2,B2,C,All,299.2,751.6,452.40000000000003,11,365.2
AllC2,B2,C,All,299.2,751.6,452.40000000000003,12,393.00000000000006
AllC2,B2,C,All,299.2,751.6,452.40000000000003,13,439.2
AllC2,B2,C,All,299.2,751.6,452.40000000000003,14,452.40000000000003
AllC2,B2,C,All,299.2,751.6,452.40000000000003,2,131.10000000000002
AllC2,B2,C,All,299.2,751.6,452.40000000000003,3,155.3
AllC2,B2,C,All,299.2,751.6,452.40000000000003,4,165.8
AllC2,B2,C,All,299.2,751.6,452.40000000000003,5,208.60000000000002
AllC2,B2,C,All,299.2,751.6,452.40000000000003,6,213.3
AllC2,B2,C,All,299.2,751.6,452.40000000000003,7,221.8
AllC2,B2,C,All,299.2,751.6,452.40000000000003,8,257.8
AllC2,B2,C,All,299.2,751.6,452.40000000000003,9,255.90000000000003
AllC3,B3,C,All,314.1,695.8,381.69999999999993,0,0
AllC3,B3,C,All,314.1,695.8,381.69999999999993,1,27.399999999999977
AllC3,B3,C,All,314.1,695.8,381.69999999999993,10,249.79999999999995
AllC3,B3,C,All,314.1,695.8,381.69999999999993,11,291.5
AllC3,B3,C,All,314.1,695.8,381.69999999999993,12,348.1
AllC3,B3,C,All,314.1,695.8,381.69999999999993,13,365.4
AllC3,B3,C,All,314.1,695.8,381.69999999999993,14,381.69999999999993
AllC3,B3,C,All,314.1,695.8,381.69999999999993,2,88.79999999999995
AllC3,B3,C,All,314.1,695.8,381.69999999999993,3,123.39999999999998
AllC3,B3,C,All,314.1,695.8,381.69999999999993,4,159.7
AllC3,B3,C,All,314.1,695.8,381.69999999999993,5,179.09999999999997
AllC3,B3,C,All,314.1,695.8,381.69999999999993,6,187.79999999999995
AllC3,B3,C,All,314.1,695.8,381.69999999999993,7,179.29999999999995
AllC3,B3,C,All,314.1,695.8,381.69999999999993,8,200.29999999999995
AllC3,B3,C,All,314.1,695.8,381.69999999999993,9,199.29999999999995
AllC4,B4,C,All,243.2,600,356.8,0,0
AllC4,B4,C,All,243.2,600,356.8,1,18.69999999999999
AllC4,B4,C,All,243.2,600,356.8,10,172.8
AllC4,B4,C,All,243.2,600,356.8,11,219.8
AllC4,B4,C,All,243.2,600,356.8,12,306.90000000000003
AllC4,B4,C,All,243.2,600,356.8,13,291.0222222222222
AllC4,B4,C,All,243.2,600,356.8,14,356.8
AllC4,B4,C,All,243.2,600,356.8,2,139.7
AllC4,B4,C,All,243.2,600,356.8,3,95.69999999999999
AllC4,B4,C,All,243.2,600,356.8,4,124.19999999999999
AllC4,B4,C,All,243.2,600,356.8,5,149.40000000000003
AllC4,B4,C,All,243.2,600,356.8,6,143.2
AllC4,B4,C,All,243.2,600,356.8,7,157.5
AllC4,B4,C,All,243.2,600,356.8,8,155.5
AllC4,B4,C,All,243.2,600,356.8,9,156.2
AllC5,B5,C,All,261.9,619.6,357.70000000000005,0,0
AllC5,B5,C,All,261.9,619.6,357.70000000000005,1,58.200000000000045
AllC5,B5,C,All,261.9,619.6,357.70000000000005,10,289.20000000000005
AllC5,B5,C,All,261.9,619.6,357.70000000000005,11,313.4
AllC5,B5,C,All,261.9,619.6,357.70000000000005,12,317.4
AllC5,B5,C,All,261.9,619.6,357.70000000000005,13,363.9
AllC5,B5,C,All,261.9,619.6,357.70000000000005,14,357.70000000000005
AllC5,B5,C,All,261.9,619.6,357.70000000000005,2,103
AllC5,B5,C,All,261.9,619.6,357.70000000000005,3,111.80000000000001
AllC5,B5,C,All,261.9,619.6,357.70000000000005,4,139.60000000000002
AllC5,B5,C,All,261.9,619.6,357.70000000000005,5,198.70000000000005
AllC5,B5,C,All,261.9,619.6,357.70000000000005,6,180.90000000000003
AllC5,B5,C,All,261.9,619.6,357.70000000000005,7,186
AllC5,B5,C,All,261.9,619.6,357.70000000000005,8,219.8
AllC5,B5,C,All,261.9,619.6,357.70000000000005,9,248.8
AllC6,B6,C,All,342.4,744.125,401.725,0,0
AllC6,B6,C,All,342.4,744.125,401.725,1,20.200000000000045
AllC6,B6,C,All,342.4,744.125,401.725,10,310.85
AllC6,B6,C,All,342.4,744.125,401.725,11,336.975
AllC6,B6,C,All,342.4,744.125,401.725,12,370.1
AllC6,B6,C,All,342.4,744.125,401.725,13,413.85
AllC6,B6,C,All,342.4,744.125,401.725,14,401.725
AllC6,B6,C,All,342.4,744.125,401.725,2,104.60000000000002
AllC6,B6,C,All,342.4,744.125,401.725,3,163.20000000000005
AllC6,B6,C,All,342.4,744.125,401.725,4,197.39999999999998
AllC6,B6,C,All,342.4,744.125,401.725,5,200.20000000000005
AllC6,B6,C,All,342.4,744.125,401.725,6,234.80000000000007
AllC6,B6,C,All,342.4,744.125,401.725,7,241.80000000000007
AllC6,B6,C,All,342.4,744.125,401.725,8,265.20000000000005
AllC6,B6,C,All,342.4,744.125,401.725,9,294
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,0,0
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,1,31.69999999999999
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,10,282.94444444444446
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,11,296.94444444444446
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,12,326.5
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,13,351.83333333333337
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,14,357.3888888888889
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,2,127.30000000000001
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,3,108.10000000000002
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,4,137.5
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,5,166.3
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,6,160.2
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,7,169.2
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,8,211.6111111111111
AllC7,B7,C,All,297.5,654.8888888888889,357.3888888888889,9,244.27777777777783
AllC8,B8,C,All,265,780,515,0,0
AllC8,B8,C,All,265,780,515,1,101.11111111111109
AllC8,B8,C,All,265,780,515,10,345.2222222222222
AllC8,B8,C,All,265,780,515,11,360.5
AllC8,B8,C,All,265,780,515,12,475.25
AllC8,B8,C,All,265,780,515,13,484.875
AllC8,B8,C,All,265,780,515,14,515
AllC8,B8,C,All,265,780,515,2,170.22222222222223
AllC8,B8,C,All,265,780,515,3,199.33333333333331
AllC8,B8,C,All,265,780,515,4,219.55555555555554
AllC8,B8,C,All,265,780,515,5,248.88888888888891
AllC8,B8,C,All,265,780,515,6,248.44444444444446
AllC8,B8,C,All,265,780,515,7,268.8888888888889
AllC8,B8,C,All,265,780,515,8,300.55555555555554
AllC8,B8,C,All,265,780,515,9,313.77777777777783
AllC9,B9,C,All,306.5,640.3,333.79999999999995,0,0
AllC9,B9,C,All,306.5,640.3,333.79999999999995,1,-3.3999999999999773
AllC9,B9,C,All,306.5,640.3,333.79999999999995,10,242.79999999999995
AllC9,B9,C,All,306.5,640.3,333.79999999999995,11,267.6
AllC9,B9,C,All,306.5,640.3,333.79999999999995,12,309.70000000000005
AllC9,B9,C,All,306.5,640.3,333.79999999999995,13,341.9
AllC9,B9,C,All,306.5,640.3,333.79999999999995,14,333.79999999999995
AllC9,B9,C,All,306.5,640.3,333.79999999999995,2,71.89999999999998
AllC9,B9,C,All,306.5,640.3,333.79999999999995,3,71.10000000000002
AllC9,B9,C,All,306.5,640.3,333.79999999999995,4,83.5
AllC9,B9,C,All,306.5,640.3,333.79999999999995,5,102.30000000000001
AllC9,B9,C,All,306.5,640.3,333.79999999999995,6,119.19999999999999
AllC9,B9,C,All,306.5,640.3,333.79999999999995,7,122.30000000000001
AllC9,B9,C,All,306.5,640.3,333.79999999999995,8,171.60000000000002
AllC9,B9,C,All,306.5,640.3,333.79999999999995,9,204.3
EspB1,B1,B,Esp,229,627,398,0,0
EspB1,B1,B,Esp,229,627,398,1,1.4000000000000057
EspB1,B1,B,Esp,229,627,398,10,248.33333333333331
EspB1,B1,B,Esp,229,627,398,11,295.44444444444446
EspB1,B1,B,Esp,229,627,398,12,338.2222222222222
EspB1,B1,B,Esp,229,627,398,13,363.1111111111111
EspB1,B1,B,Esp,229,627,398,14,398
EspB1,B1,B,Esp,229,627,398,2,62.10000000000002
EspB1,B1,B,Esp,229,627,398,3,121.44444444444446
EspB1,B1,B,Esp,229,627,398,4,133.66666666666669
EspB1,B1,B,Esp,229,627,398,5,126.88888888888891
EspB1,B1,B,Esp,229,627,398,6,158.33333333333331
EspB1,B1,B,Esp,229,627,398,7,178.77777777777777
EspB1,B1,B,Esp,229,627,398,8,195.77777777777777
EspB1,B1,B,Esp,229,627,398,9,216
EspB10,B10,B,Esp,216.5,580.25,363.75,0,0
EspB10,B10,B,Esp,216.5,580.25,363.75,1,75.83333333333331
EspB10,B10,B,Esp,216.5,580.25,363.75,10,252.25
EspB10,B10,B,Esp,216.5,580.25,363.75,11,303.5
EspB10,B10,B,Esp,216.5,580.25,363.75,12,325
EspB10,B10,B,Esp,216.5,580.25,363.75,13,340
EspB10,B10,B,Esp,216.5,580.25,363.75,14,363.75
EspB10,B10,B,Esp,216.5,580.25,363.75,2,102.5
EspB10,B10,B,Esp,216.5,580.25,363.75,3,104.61111111111109
EspB10,B10,B,Esp,216.5,580.25,363.75,4,125.16666666666669
EspB10,B10,B,Esp,216.5,580.25,363.75,5,145.05555555555554
EspB10,B10,B,Esp,216.5,580.25,363.75,6,175.72222222222223
EspB10,B10,B,Esp,216.5,580.25,363.75,7,187.94444444444446
EspB10,B10,B,Esp,216.5,580.25,363.75,8,181.16666666666669
EspB10,B10,B,Esp,216.5,580.25,363.75,9,200.16666666666669
EspB2,B2,B,Esp,232.1,465.25,233.15,0,0
EspB2,B2,B,Esp,232.1,465.25,233.15,1,44.29999999999998
EspB2,B2,B,Esp,232.1,465.25,233.15,10,181.67777777777778
EspB2,B2,B,Esp,232.1,465.25,233.15,11,206.0111111111111
EspB2,B2,B,Esp,232.1,465.25,233.15,12,216.78888888888892
EspB2,B2,B,Esp,232.1,465.25,233.15,13,232.025
EspB2,B2,B,Esp,232.1,465.25,233.15,14,233.15
EspB2,B2,B,Esp,232.1,465.25,233.15,2,70.70000000000002
EspB2,B2,B,Esp,232.1,465.25,233.15,3,69.20000000000002
EspB2,B2,B,Esp,232.1,465.25,233.15,4,90.79999999999998
EspB2,B2,B,Esp,232.1,465.25,233.15,5,96.70000000000002
EspB2,B2,B,Esp,232.1,465.25,233.15,6,101.4
EspB2,B2,B,Esp,232.1,465.25,233.15,7,88.9
EspB2,B2,B,Esp,232.1,465.25,233.15,8,130.0111111111111
EspB2,B2,B,Esp,232.1,465.25,233.15,9,153.67777777777778
EspB3,B3,B,Esp,283,571.5,288.5,0,0
EspB3,B3,B,Esp,283,571.5,288.5,1,48.75
EspB3,B3,B,Esp,283,571.5,288.5,10,299.83333333333337
EspB3,B3,B,Esp,283,571.5,288.5,11,315
EspB3,B3,B,Esp,283,571.5,288.5,12,286.5
EspB3,B3,B,Esp,283,571.5,288.5,13,296.83333333333337
EspB3,B3,B,Esp,283,571.5,288.5,14,288.5
EspB3,B3,B,Esp,283,571.5,288.5,2,74
EspB3,B3,B,Esp,283,571.5,288.5,3,97.875
EspB3,B3,B,Esp,283,571.5,288.5,4,99.5
EspB3,B3,B,Esp,283,571.5,288.5,5,114.75
EspB3,B3,B,Esp,283,571.5,288.5,6,122.375
EspB3,B3,B,Esp,283,571.5,288.5,7,121.75
EspB3,B3,B,Esp,283,571.5,288.5,8,147
EspB3,B3,B,Esp,283,571.5,288.5,9,212.14285714285717
EspB4,B4,B,Esp,235.1,657.875,422.775,0,0
EspB4,B4,B,Esp,235.1,657.875,422.775,1,38.34444444444446
EspB4,B4,B,Esp,235.1,657.875,422.775,10,266.775
EspB4,B4,B,Esp,235.1,657.875,422.775,11,269.15
EspB4,B4,B,Esp,235.1,657.875,422.775,12,361.15
EspB4,B4,B,Esp,235.1,657.875,422.775,13,402.9
EspB4,B4,B,Esp,235.1,657.875,422.775,14,422.775
EspB4,B4,B,Esp,235.1,657.875,422.775,2,61.45555555555555
EspB4,B4,B,Esp,235.1,657.875,422.775,3,73.12222222222223
EspB4,B4,B,Esp,235.1,657.875,422.775,4,120.525
EspB4,B4,B,Esp,235.1,657.875,422.775,5,147.9
EspB4,B4,B,Esp,235.1,657.875,422.775,6,152.525
EspB4,B4,B,Esp,235.1,657.875,422.775,7,164.025
EspB4,B4,B,Esp,235.1,657.875,422.775,8,216.775
EspB4,B4,B,Esp,235.1,657.875,422.775,9,223.9
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,0,0
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,1,51.22222222222223
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,10,238.33333333333331
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,11,240.375
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,12,248.375
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,13,314.1428571428571
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,14,313.71428571428567
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,2,76.11111111111109
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,3,91.33333333333331
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,4,105.33333333333331
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,5,128.77777777777777
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,6,124.88888888888891
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,7,135.33333333333331
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,8,178.1111111111111
EspB5,B5,B,Esp,216,529.7142857142857,313.71428571428567,9,204.44444444444446
EspB6,B6,B,Esp,260,556.7,296.70000000000005,0,0
EspB6,B6,B,Esp,260,556.7,296.70000000000005,1,25.19999999999999
EspB6,B6,B,Esp,260,556.7,296.70000000000005,10,229.2
EspB6,B6,B,Esp,260,556.7,296.70000000000005,11,246.39999999999998
EspB6,B6,B,Esp,260,556.7,296.70000000000005,12,252.5
EspB6,B6,B,Esp,260,556.7,296.70000000000005,13,264
EspB6,B6,B,Esp,260,556.7,296.70000000000005,14,296.70000000000005
EspB6,B6,B,Esp,260,556.7,296.70000000000005,2,53.60000000000002
EspB6,B6,B,Esp,260,556.7,296.70000000000005,3,71.60000000000002
EspB6,B6,B,Esp,260,556.7,296.70000000000005,4,87.5
EspB6,B6,B,Esp,260,556.7,296.70000000000005,5,99.60000000000002
EspB6,B6,B,Esp,260,556.7,296.70000000000005,6,114.89999999999998
